"location","date","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million"
"Bangladesh","2020-05-12","15691.0","239.0","95.276","1.451"
"Bangladesh","2020-05-11","14657.0","228.0","88.998","1.384"
"Bangladesh","2020-05-10","13770.0","214.0","83.612","1.299"
"Bangladesh","2020-05-09","13134.0","206.0","79.75","1.251"
"Bangladesh","2020-05-08","12425.0","199.0","75.445","1.208"
"Bangladesh","2020-05-07","11719.0","186.0","71.158","1.129"
"Bangladesh","2020-05-06","10929.0","183.0","66.361","1.111"
"Bangladesh","2020-05-05","10143.0","182.0","61.589","1.105"
"Bangladesh","2020-05-04","9455.0","177.0","57.411","1.075"
"Bangladesh","2020-05-03","8790.0","175.0","53.373","1.063"
"Bangladesh","2020-05-02","8238.0","170.0","50.021","1.032"
"Bangladesh","2020-05-01","7667.0","168.0","46.554","1.02"
"Bangladesh","2020-04-30","7103.0","163.0","43.13","0.99"
"Bangladesh","2020-04-29","6462.0","155.0","39.238","0.941"
"Bangladesh","2020-04-28","5913.0","152.0","35.904","0.923"
"Bangladesh","2020-04-27","5416.0","145.0","32.886","0.88"
"Bangladesh","2020-04-26","4998.0","140.0","30.348","0.85"
"Bangladesh","2020-04-25","4689.0","131.0","28.472","0.795"
"Bangladesh","2020-04-24","4186.0","127.0","25.418","0.771"
"Bangladesh","2020-04-23","3772.0","120.0","22.904","0.729"
"Bangladesh","2020-04-22","3382.0","110.0","20.536","0.668"
"Bangladesh","2020-04-21","2948.0","101.0","17.9","0.613"
"Bangladesh","2020-04-20","2456.0","91.0","14.913","0.553"
"Bangladesh","2020-04-19","2144.0","84.0","13.018","0.51"
"Bangladesh","2020-04-18","1838.0","75.0","11.16","0.455"
"Bangladesh","2020-04-17","1572.0","60.0","9.545","0.364"
"Bangladesh","2020-04-16","1231.0","50.0","7.475","0.304"
"Bangladesh","2020-04-15","1012.0","46.0","6.145","0.279"
"Bangladesh","2020-04-14","803.0","39.0","4.876","0.237"
"Bangladesh","2020-04-13","621.0","34.0","3.771","0.206"
"Bangladesh","2020-04-12","482.0","30.0","2.927","0.182"
"Bangladesh","2020-04-11","424.0","27.0","2.575","0.164"
"Bangladesh","2020-04-10","330.0","21.0","2.004","0.128"
"Bangladesh","2020-04-09","218.0","20.0","1.324","0.121"
"Bangladesh","2020-04-08","164.0","17.0","0.996","0.103"
"Bangladesh","2020-04-07","123.0","12.0","0.747","0.073"
"Bangladesh","2020-04-06","88.0","9.0","0.534","0.055"
"Bangladesh","2020-04-05","70.0","8.0","0.425","0.049"
"Bangladesh","2020-04-04","61.0","6.0","0.37","0.036"
"Bangladesh","2020-04-03","56.0","6.0","0.34","0.036"
"Bangladesh","2020-04-02","54.0","6.0","0.328","0.036"
"Bangladesh","2020-04-01","51.0","5.0","0.31","0.03"
"Bangladesh","2020-03-31","49.0","5.0","0.298","0.03"
"Bangladesh","2020-03-30","49.0","5.0","0.298","0.03"
"Bangladesh","2020-03-29","48.0","5.0","0.291","0.03"
"Bangladesh","2020-03-28","48.0","5.0","0.291","0.03"
"Bangladesh","2020-03-27","48.0","5.0","0.291","0.03"
"Bangladesh","2020-03-26","39.0","5.0","0.237","0.03"
"Bangladesh","2020-03-25","39.0","4.0","0.237","0.024"
"Bangladesh","2020-03-24","33.0","3.0","0.2","0.018"
"Bangladesh","2020-03-23","27.0","3.0","0.164","0.018"
"Bangladesh","2020-03-22","24.0","2.0","0.146","0.012"
"Bangladesh","2020-03-21","17.0",,"0.103",
"Bangladesh","2020-03-20","10.0",,"0.061",
"Bangladesh","2020-03-19","10.0",,"0.061",
"Bangladesh","2020-03-18","8.0",,"0.049",
"Bangladesh","2020-03-17","5.0",,"0.03",
"Bangladesh","2020-03-16",,,,
"Bangladesh","2020-03-15","3.0",,"0.018",
"Bangladesh","2020-03-14",,,,
"Bangladesh","2020-03-13",,,,
"Bangladesh","2020-03-12",,,,
"Bangladesh","2020-03-11",,,,
"Bangladesh","2020-03-10",,,,
"Bangladesh","2020-03-09","3.0",,"0.018",
"Bangladesh","2020-03-08",,,,
"Bangladesh","2020-03-07",,,,
"Bangladesh","2020-03-06",,,,
"Bangladesh","2020-03-05",,,,
"Bangladesh","2020-03-04",,,,
"Bangladesh","2020-03-03",,,,
"Brazil","2020-11-05","5590025.0","161106.0","26298.648","757.934"
"Brazil","2020-11-04","5566049.0","160496.0","26185.851","755.064"
"Brazil","2020-11-03","5554206.0","160253.0","26130.135","753.921"
"Brazil","2020-11-02","5545705.0","160074.0","26090.141","753.079"
"Brazil","2020-11-01","5535605.0","159884.0","26042.625","752.185"
"Brazil","2020-10-31","5516658.0","159477.0","25953.488","750.27"
"Brazil","2020-10-30","5494376.0","158969.0","25848.661","747.88"
"Brazil","2020-10-29","5468270.0","158456.0","25725.843","745.467"
"Brazil","2020-10-28","5439641.0","157946.0","25591.156","743.068"
"Brazil","2020-10-27","5409854.0","157397.0","25451.021","740.485"
"Brazil","2020-10-26","5394128.0","157134.0","25377.037","739.247"
"Brazil","2020-10-25","5380635.0","156903.0","25313.558","738.161"
"Brazil","2020-10-24","5353656.0","156471.0","25186.634","736.128"
"Brazil","2020-10-23","5323630.0","155900.0","25045.374","733.442"
"Brazil","2020-10-22","5298772.0","155403.0","24928.428","731.104"
"Brazil","2020-10-21","5273954.0","154837.0","24811.67","728.441"
"Brazil","2020-10-20","5250727.0","154176.0","24702.397","725.331"
"Brazil","2020-10-19","5235344.0","153905.0","24630.027","724.056"
"Brazil","2020-10-18","5224362.0","153675.0","24578.362","722.974"
"Brazil","2020-10-17","5200300.0","153214.0","24465.16","720.806"
"Brazil","2020-10-16","5169386.0","152460.0","24319.723","717.258"
"Brazil","2020-10-15","5140863.0","151747.0","24185.535","713.904"
"Brazil","2020-10-14","5113628.0","150998.0","24057.406","710.38"
"Brazil","2020-10-13","5103408.0","150689.0","24009.325","708.927"
"Brazil","2020-10-12","5094982.0","150488.0","23969.685","707.981"
"Brazil","2020-10-11","5082637.0","150198.0","23911.607","706.617"
"Brazil","2020-10-10","5055888.0","149639.0","23785.764","703.987"
"Brazil","2020-10-09","5028444.0","148957.0","23656.652","700.778"
"Brazil","2020-10-08","5000694.0","148228.0","23526.1","697.349"
"Brazil","2020-10-07","4969141.0","147494.0","23377.657","693.895"
"Brazil","2020-10-06","4927235.0","146675.0","23180.508","690.042"
"Brazil","2020-10-05","4915289.0","146352.0","23124.307","688.523"
"Brazil","2020-10-04","4906833.0","145987.0","23084.525","686.806"
"Brazil","2020-10-03","4880523.0","145388.0","22960.748","683.988"
"Brazil","2020-10-02","4847092.0","144680.0","22803.469","680.657"
"Brazil","2020-10-01","4810935.0","143952.0","22633.366","677.232"
"Brazil","2020-09-30","4777522.0","142921.0","22476.173","672.381"
"Brazil","2020-09-29","4745464.0","142058.0","22325.354","668.321"
"Brazil","2020-09-28","4732309.0","141741.0","22263.465","666.83"
"Brazil","2020-09-27","4717991.0","141406.0","22196.105","665.254"
"Brazil","2020-09-26","4689613.0","140537.0","22062.599","661.166"
"Brazil","2020-09-25","4657702.0","139808.0","21912.472","657.736"
"Brazil","2020-09-24","4624885.0","138977.0","21758.082","653.827"
"Brazil","2020-09-23","4591604.0","138108.0","21601.509","649.738"
"Brazil","2020-09-22","4558068.0","137272.0","21443.737","645.805"
"Brazil","2020-09-21","4544629.0","136895.0","21380.512","644.032"
"Brazil","2020-09-20","4528240.0","136532.0","21303.409","642.324"
"Brazil","2020-09-19","4495183.0","135793.0","21147.89","638.847"
"Brazil","2020-09-18","4455386.0","134935.0","20960.662","634.811"
"Brazil","2020-09-17","4419083.0","134106.0","20789.872","630.911"
"Brazil","2020-09-16","4382263.0","133119.0","20616.65","626.267"
"Brazil","2020-09-15","4345610.0","132006.0","20444.214","621.031"
"Brazil","2020-09-14","4330455.0","131625.0","20372.916","619.239"
"Brazil","2020-09-13","4315687.0","131210.0","20303.439","617.286"
"Brazil","2020-09-12","4282164.0","130396.0","20145.728","613.457"
"Brazil","2020-09-11","4238446.0","129522.0","19940.054","609.345"
"Brazil","2020-09-10","4197889.0","128539.0","19749.25","604.72"
"Brazil","2020-09-09","4162073.0","127464.0","19580.752","599.663"
"Brazil","2020-09-08","4147794.0","126960.0","19513.575","597.292"
"Brazil","2020-09-07","4137521.0","126650.0","19465.245","595.833"
"Brazil","2020-09-06","4123000.0","126203.0","19396.93","593.73"
"Brazil","2020-09-05","4092832.0","125521.0","19255.003","590.522"
"Brazil","2020-09-04","4041638.0","124614.0","19014.157","586.255"
"Brazil","2020-09-03","3997865.0","123780.0","18808.224","582.331"
"Brazil","2020-09-02","3950931.0","122596.0","18587.42","576.761"
"Brazil","2020-09-01","3908272.0","121381.0","18386.728","571.045"
"Brazil","2020-08-31","3862311.0","120828.0","18170.501","568.443"
"Brazil","2020-08-30","3846153.0","120462.0","18094.485","566.722"
"Brazil","2020-08-29","3804803.0","119504.0","17899.951","562.215"
"Brazil","2020-08-28","3761391.0","118649.0","17695.716","558.192"
"Brazil","2020-08-27","3717156.0","117665.0","17487.61","553.563"
"Brazil","2020-08-26","3669995.0","116580.0","17265.738","548.458"
"Brazil","2020-08-25","3622861.0","115309.0","17043.993","542.479"
"Brazil","2020-08-24","3605783.0","114744.0","16963.648","539.821"
"Brazil","2020-08-23","3582362.0","114250.0","16853.462","537.497"
"Brazil","2020-08-22","3532330.0","113358.0","16618.083","533.3"
"Brazil","2020-08-21","3501975.0","112304.0","16475.276","528.342"
"Brazil","2020-08-20","3456652.0","111100.0","16262.051","522.677"
"Brazil","2020-08-19","3407354.0","109888.0","16030.125","516.975"
"Brazil","2020-08-18","3359570.0","108536.0","15805.322","510.615"
"Brazil","2020-08-17","3340197.0","107852.0","15714.181","507.397"
"Brazil","2020-08-16","3317096.0","107232.0","15605.501","504.48"
"Brazil","2020-08-15","3275520.0","106523.0","15409.904","501.145"
"Brazil","2020-08-14","3224876.0","105463.0","15171.645","496.158"
"Brazil","2020-08-13","3164785.0","104201.0","14888.943","490.221"
"Brazil","2020-08-12","3109630.0","103026.0","14629.463","484.693"
"Brazil","2020-08-11","3057470.0","101752.0","14384.073","478.699"
"Brazil","2020-08-10","3035422.0","101049.0","14280.346","475.392"
"Brazil","2020-08-09","3012412.0","100477.0","14172.094","472.701"
"Brazil","2020-08-08","2962442.0","99572.0","13937.007","468.443"
"Brazil","2020-08-07","2912212.0","98493.0","13700.697","463.367"
"Brazil","2020-08-06","2859073.0","97256.0","13450.701","457.547"
"Brazil","2020-08-05","2801921.0","95819.0","13181.825","450.787"
"Brazil","2020-08-04","2750318.0","94665.0","12939.056","445.358"
"Brazil","2020-08-03","2733677.0","94104.0","12860.767","442.719"
"Brazil","2020-08-02","2707877.0","93563.0","12739.389","440.173"
"Brazil","2020-08-01","2662485.0","92475.0","12525.839","435.055"
"Brazil","2020-07-31","2610102.0","91263.0","12279.4","429.353"
"Brazil","2020-07-30","2552265.0","90134.0","12007.302","424.041"
"Brazil","2020-07-29","2483191.0","88539.0","11682.339","416.538"
"Brazil","2020-07-28","2442375.0","87618.0","11490.317","412.205"
"Brazil","2020-07-27","2419091.0","87004.0","11380.776","409.316"
"Brazil","2020-07-26","2394513.0","86449.0","11265.147","406.705"
"Brazil","2020-07-25","2343366.0","85238.0","11024.523","401.008"
"Brazil","2020-07-24","2287475.0","84082.0","10761.58","395.569"
"Brazil","2020-07-23","2227514.0","82771.0","10479.489","389.402"
"Brazil","2020-07-22","2159654.0","81487.0","10160.237","383.361"
"Brazil","2020-07-21","2118646.0","80120.0","9967.312","376.93"
"Brazil","2020-07-20","2098389.0","79488.0","9872.012","373.957"
"Brazil","2020-07-19","2074860.0","78772.0","9761.318","370.588"
"Brazil","2020-07-18","2046328.0","77851.0","9627.087","366.255"
"Brazil","2020-07-17","2012151.0","76688.0","9466.299","360.784"
"Brazil","2020-07-16","1966748.0","75366.0","9252.698","354.564"
"Brazil","2020-07-15","1926824.0","74133.0","9064.873","348.764"
"Brazil","2020-07-14","1884967.0","72833.0","8867.954","342.648"
"Brazil","2020-07-13","1864681.0","72100.0","8772.517","339.199"
"Brazil","2020-07-12","1839850.0","71469.0","8655.698","336.231"
"Brazil","2020-07-11","1800827.0","70398.0","8472.111","331.192"
"Brazil","2020-07-10","1755779.0","69184.0","8260.18","325.481"
"Brazil","2020-07-09","1713160.0","67964.0","8059.676","319.741"
"Brazil","2020-07-08","1668589.0","66741.0","7849.989","313.988"
"Brazil","2020-07-07","1623284.0","65487.0","7636.848","308.088"
"Brazil","2020-07-06","1603055.0","64867.0","7541.68","305.171"
"Brazil","2020-07-05","1577004.0","64265.0","7419.121","302.339"
"Brazil","2020-07-04","1539081.0","63174.0","7240.71","297.206"
"Brazil","2020-07-03","1496858.0","61884.0","7042.069","291.137"
"Brazil","2020-07-02","1448753.0","60632.0","6815.756","285.247"
"Brazil","2020-07-01","1402041.0","59594.0","6595.996","280.364"
"Brazil","2020-06-30","1368195.0","58314.0","6436.765","274.342"
"Brazil","2020-06-29","1344143.0","57622.0","6323.611","271.087"
"Brazil","2020-06-28","1313667.0","57070.0","6180.235","268.49"
"Brazil","2020-06-27","1274974.0","55961.0","5998.201","263.272"
"Brazil","2020-06-26","1228114.0","54971.0","5777.745","258.615"
"Brazil","2020-06-25","1188631.0","53830.0","5591.994","253.247"
"Brazil","2020-06-24","1145906.0","52645.0","5390.992","247.672"
"Brazil","2020-06-23","1106470.0","51271.0","5205.462","241.208"
"Brazil","2020-06-22","1085038.0","50617.0","5104.634","238.131"
"Brazil","2020-06-21","1067579.0","49976.0","5022.497","235.115"
"Brazil","2020-06-20","1032913.0","48954.0","4859.409","230.307"
"Brazil","2020-06-19","978142.0","47748.0","4601.735","224.634"
"Brazil","2020-06-18","955377.0","46510.0","4494.635","218.809"
"Brazil","2020-06-17","923189.0","45241.0","4343.205","212.839"
"Brazil","2020-06-16","888271.0","43959.0","4178.931","206.808"
"Brazil","2020-06-15","867624.0","43332.0","4081.795","203.858"
"Brazil","2020-06-14","850514.0","42720.0","4001.3","200.979"
"Brazil","2020-06-13","828810.0","41828.0","3899.192","196.783"
"Brazil","2020-06-12","802828.0","40919.0","3776.958","192.506"
"Brazil","2020-06-11","772416.0","39680.0","3633.883","186.677"
"Brazil","2020-06-10","739503.0","38406.0","3479.041","180.684"
"Brazil","2020-06-09","707412.0","37134.0","3328.067","174.699"
"Brazil","2020-06-08","691758.0","36455.0","3254.422","171.505"
"Brazil","2020-06-07","672837.0","35930.0","3165.407","169.035"
"Brazil","2020-06-06","645762.0","35026.0","3038.031","164.782"
"Brazil","2020-06-05","614932.0","34021.0","2892.989","160.054"
"Brazil","2020-06-04","584016.0","32548.0","2747.542","153.124"
"Brazil","2020-06-03","555383.0","31199.0","2612.837","146.778"
"Brazil","2020-06-02","526447.0","29937.0","2476.705","140.841"
"Brazil","2020-06-01","514849.0","29314.0","2422.142","137.91"
"Brazil","2020-05-31","498440.0","28834.0","2344.944","135.651"
"Brazil","2020-05-30","465166.0","27878.0","2188.405","131.154"
"Brazil","2020-05-29","438238.0","26754.0","2061.72","125.866"
"Brazil","2020-05-28","411821.0","25598.0","1937.44","120.428"
"Brazil","2020-05-27","391222.0","24512.0","1840.53","115.318"
"Brazil","2020-05-26","374898.0","23473.0","1763.733","110.43"
"Brazil","2020-05-25","363211.0","22666.0","1708.751","106.634"
"Brazil","2020-05-24","347398.0","22013.0","1634.357","103.562"
"Brazil","2020-05-23","330890.0","21048.0","1556.694","99.022"
"Brazil","2020-05-22","310087.0","20047.0","1458.825","94.312"
"Brazil","2020-05-21","291579.0","18859.0","1371.753","88.723"
"Brazil","2020-05-20","271628.0","17971.0","1277.892","84.546"
"Brazil","2020-05-19","254220.0","16792.0","1195.995","78.999"
"Brazil","2020-05-18","241080.0","16118.0","1134.177","75.828"
"Brazil","2020-05-17","233142.0","15633.0","1096.832","73.546"
"Brazil","2020-05-16","218223.0","14817.0","1026.645","69.708"
"Brazil","2020-05-15","202918.0","13993.0","954.641","65.831"
"Brazil","2020-05-14","188974.0","13149.0","889.041","61.86"
"Brazil","2020-05-13","177589.0","12400.0","835.479","58.337"
"Brazil","2020-05-12","168331.0","11519.0","791.924","54.192"
"Brazil","2020-05-11","162699.0","11123.0","765.428","52.329"
"Brazil","2020-05-10","155939.0","10627.0","733.625","49.995"
"Brazil","2020-05-09","145328.0","9897.0","683.705","46.561"
"Brazil","2020-05-08","135106.0","9146.0","635.615","43.028"
"Brazil","2020-05-07","125218.0","8536.0","589.096","40.158"
"Brazil","2020-05-06","114715.0","7921.0","539.684","37.265"
"Brazil","2020-05-05","107780.0","7321.0","507.058","34.442"
"Brazil","2020-05-04","101147.0","7025.0","475.853","33.05"
"Brazil","2020-05-03","96559.0","6750.0","454.268","31.756"
"Brazil","2020-05-02","91589.0","6329.0","430.887","29.775"
"Brazil","2020-05-01","85380.0","5901.0","401.676","27.762"
"Brazil","2020-04-30","78162.0","5466.0","367.718","25.715"
"Brazil","2020-04-29","71886.0","5017.0","338.193","23.603"
"Brazil","2020-04-28","66501.0","4543.0","312.858","21.373"
"Brazil","2020-04-27","61888.0","4205.0","291.156","19.783"
"Brazil","2020-04-26","58509.0","4016.0","275.26","18.894"
"Brazil","2020-04-25","52995.0","3670.0","249.319","17.266"
"Brazil","2020-04-24","49492.0","3313.0","232.838","15.586"
"Brazil","2020-04-23","45757.0","2906.0","215.267","13.671"
"Brazil","2020-04-22","43079.0","2741.0","202.668","12.895"
"Brazil","2020-04-21","40581.0","2575.0","190.916","12.114"
"Brazil","2020-04-20","38654.0","2462.0","181.85","11.583"
"Brazil","2020-04-19","36599.0","2347.0","172.182","11.042"
"Brazil","2020-04-18","33682.0","2141.0","158.459","10.072"
"Brazil","2020-04-17","30425.0","1924.0","143.136","9.052"
"Brazil","2020-04-16","28320.0","1736.0","133.233","8.167"
"Brazil","2020-04-15","25262.0","1532.0","118.847","7.207"
"Brazil","2020-04-14","23430.0","1328.0","110.228","6.248"
"Brazil","2020-04-13","22169.0","1223.0","104.296","5.754"
"Brazil","2020-04-12","20727.0","1124.0","97.512","5.288"
"Brazil","2020-04-11","19638.0","1056.0","92.388","4.968"
"Brazil","2020-04-10","17857.0","941.0","84.009","4.427"
"Brazil","2020-04-09","15927.0","800.0","74.93","3.764"
"Brazil","2020-04-08","13717.0","667.0","64.533","3.138"
"Brazil","2020-04-07","12056.0","553.0","56.718","2.602"
"Brazil","2020-04-06","11130.0","486.0","52.362","2.286"
"Brazil","2020-04-05","10278.0","432.0","48.354","2.032"
"Brazil","2020-04-04","9056.0","359.0","42.605","1.689"
"Brazil","2020-04-03","7910.0","299.0","37.213","1.407"
"Brazil","2020-04-02","6836.0","241.0","32.16","1.134"
"Brazil","2020-04-01","5717.0","201.0","26.896","0.946"
"Brazil","2020-03-31","4579.0","159.0","21.542","0.748"
"Brazil","2020-03-30","4256.0","136.0","20.023","0.64"
"Brazil","2020-03-29","3904.0","114.0","18.367","0.536"
"Brazil","2020-03-28","3417.0","92.0","16.076","0.433"
"Brazil","2020-03-27","2915.0","77.0","13.714","0.362"
"Brazil","2020-03-26","2433.0","57.0","11.446","0.268"
